acheteur_id,acheteur_nom,titulaire_id,titulaire_nom,montant_count,montant_sum,montant_mean,montant_min,montant_max,offresRecues_mean,offresRecues_min,offresRecues_max,dateNotification_min,dateNotification_max
20007158700014,LOCHES SUD TOURAINE,42160429900022,BIGOT EURL,1,47158.22,47158.22,47158.22,47158.22,6.0,6,6,2024-07-26,2024-07-26
20007158700014,LOCHES SUD TOURAINE,43802658500044,TECHNICS AS,3,151914.75,50638.25,46903.43,52505.66,16.0,16,16,2024-07-26,2024-11-05
20007158700014,LOCHES SUD TOURAINE,44064459900027,SARL STEPHANE POUESSEL,4,375689.82,93922.455,93281.75,95844.57,6.0,6,6,2024-07-26,2024-12-23
20007158700014,LOCHES SUD TOURAINE,51090546600023,LABBE MACONNERIE,4,473997.54,118499.385,109547.01,123972.51,12.0,12,12,2024-07-26,2024-12-20
20007158700014,LOCHES SUD TOURAINE,51377919900043,SBP,2,89454.72,44727.36,44727.36,44727.36,6.0,6,6,2024-09-26,2024-12-05
20007158700014,LOCHES SUD TOURAINE,52427839700061,CHAMPIGNY SEGELLES,4,177888.68,44472.17,44472.17,44472.17,2.0,2,2,2024-07-15,2024-08-07
20007158700014,LOCHES SUD TOURAINE,52974818800065,EDDIA CENTRE-VAL DE LOIRE (EDDIA),1,61381.0,61381.0,61381.0,61381.0,2.0,2,2,2024-10-30,2024-10-30
20007158700014,LOCHES SUD TOURAINE,80457571000020,B.V.2.I.,1,43822.81,43822.81,43822.81,43822.81,1.0,1,1,2024-11-25,2024-11-25
20007158700014,LOCHES SUD TOURAINE,83023018100018,CDS PLATRERIE,2,101666.66,50833.33,50833.33,50833.33,4.0,4,4,2024-09-26,2024-12-05
20007158700014,LOCHES SUD TOURAINE,83980882100012,SOCIETE NOUVELLE M.S.H.,2,119626.0,59813.0,59813.0,59813.0,5.0,5,5,2024-11-05,2024-11-07
20007158700014,LOCHES SUD TOURAINE,89978643800031,AETC-ENERGIES,2,214492.46,107246.23,107246.23,107246.23,9.0,9,9,2024-07-26,2024-11-13
20007158700014,LOCHES SUD TOURAINE,92154075300016,CADIEU FABIEN,2,95286.0,47643.0,47643.0,47643.0,1.0,1,1,2024-09-26,2024-12-05
20007159500132,"CC ARBOIS, POLIGNY, SALINS, COEUR DU JURA",31543485200234,ENTREPRISE BONGLET,2,158201.97,79100.985,76876.39,81325.58,3.0,3,3,2024-10-04,2024-11-18
20007159500132,"CC ARBOIS, POLIGNY, SALINS, COEUR DU JURA",34137211800032,ACOUSTIQUE FRANCE,1,102670.0,102670.0,102670.0,102670.0,7.0,7,7,2024-07-08,2024-07-08
20007159500132,"CC ARBOIS, POLIGNY, SALINS, COEUR DU JURA",37972038600018,ENTREPRISE MALENFER,1,60625.09,60625.09,60625.09,60625.09,3.0,3,3,2024-11-18,2024-11-18
20007159500132,"CC ARBOIS, POLIGNY, SALINS, COEUR DU JURA",39836779700014,SARL FRENOT RAMBOZ,1,94216.75,94216.75,94216.75,94216.75,4.0,4,4,2024-11-18,2024-11-18
20007159500132,"CC ARBOIS, POLIGNY, SALINS, COEUR DU JURA",79387107000025,BETEC STRUCTURES,1,102670.0,102670.0,102670.0,102670.0,7.0,7,7,2024-07-08,2024-07-08
20007159500132,"CC ARBOIS, POLIGNY, SALINS, COEUR DU JURA",80484210200035,CONSEIL ENERGIE THERMIQUE,1,102670.0,102670.0,102670.0,102670.0,7.0,7,7,2024-07-08,2024-07-08
20007159500132,"CC ARBOIS, POLIGNY, SALINS, COEUR DU JURA",81320449200025,CARTALLIER ARCHITECTES,1,102670.0,102670.0,102670.0,102670.0,7.0,7,7,2024-07-08,2024-07-08
20007159500132,"CC ARBOIS, POLIGNY, SALINS, COEUR DU JURA",84287194900025,DAMIEN VOISE ETUDES ET ECONOMIE DU BATIMENT,1,102670.0,102670.0,102670.0,102670.0,7.0,7,7,2024-07-08,2024-07-08
20007159500132,"CC ARBOIS, POLIGNY, SALINS, COEUR DU JURA",84879333700017,HOMM,1,102670.0,102670.0,102670.0,102670.0,7.0,7,7,2024-07-08,2024-07-08
20007159500132,"CC ARBOIS, POLIGNY, SALINS, COEUR DU JURA",89769961700014,FERMI,1,102670.0,102670.0,102670.0,102670.0,7.0,7,7,2024-07-08,2024-07-08
20007182700014,GRAND ANGOULEME,39779986700064,EAUX COLLECTIVES ET TRAITEMENTS,1,36690.0,36690.0,36690.0,36690.0,3.0,3,3,2024-10-02,2024-10-02
20007182700014,GRAND ANGOULEME,82977216900027,NOUVELLE SMTB,1,175695.5,175695.5,175695.5,175695.5,2.0,2,2,2024-09-16,2024-09-16
20007204900014,CC DE CHARENTE LIMOUSINE,92185830400014,LAM CONSTRUCTION,1,35150.3,35150.3,35150.3,35150.3,3.0,3,3,2024-12-24,2024-12-24
20007206400013,CC VAL DE CHER - CONTROIS,30518867400017,PELLE SA,1,133167.91,133167.91,133167.91,133167.91,4.0,4,4,2024-08-02,2024-08-02
20007206400013,CC VAL DE CHER - CONTROIS,40009985900045,ACTIF,1,42900.0,42900.0,42900.0,42900.0,3.0,3,3,2024-08-02,2024-08-02
20007206400013,CC VAL DE CHER - CONTROIS,97939805400036,ENERGIE'NOV,2,618000.0,309000.0,309000.0,309000.0,2.0,2,2,2024-08-01,2024-08-01
20007209800102,CC COMBRAILLES SIOULE ET MORGE (JEUNESSE),32873931300018,ARVERNOISE DE CONSTRUCTION,1,201251.96,201251.96,201251.96,201251.96,3.0,3,3,2024-12-18,2024-12-18
20007209800102,CC COMBRAILLES SIOULE ET MORGE (JEUNESSE),33764396900013,NAVARON SAS,1,106120.3,106120.3,106120.3,106120.3,2.0,2,2,2024-07-15,2024-07-15
20007209800102,CC COMBRAILLES SIOULE ET MORGE (JEUNESSE),50166191200011,EURL LOPITAUX (ETABLISSEMENTS LECUYER),1,241291.03,241291.03,241291.03,241291.03,2.0,2,2,2024-07-15,2024-07-15
20007209800102,CC COMBRAILLES SIOULE ET MORGE (JEUNESSE),79239711900035,VOMIERO,1,140550.23,140550.23,140550.23,140550.23,4.0,4,4,2024-07-15,2024-07-15
20007209800102,CC COMBRAILLES SIOULE ET MORGE (JEUNESSE),91819784900014,ETANCHEITE VICHYSSOISE,1,71025.35,71025.35,71025.35,71025.35,1.0,1,1,2024-07-15,2024-07-15
20007231200016,CA SEINE NORMANDIE AGGLOMERATION,31778114400041,POLYTAN FRANCE,1,263467.5,263467.5,263467.5,263467.5,3.0,3,3,2024-09-19,2024-09-19
20007264300014,CC COEUR ET COTEAUX DU COMMINGES,34758223100226,URBANIS,1,1153760.0,1153760.0,1153760.0,1153760.0,1.0,1,1,2024-11-27,2024-11-27
20007298100018,TOURAINE OUEST VAL DE LOIRE,32228438100017,ENTREPRISE MERLOT,1,529314.3,529314.3,529314.3,529314.3,4.0,4,4,2024-12-02,2024-12-02
20007298100018,TOURAINE OUEST VAL DE LOIRE,32650798500058,OFFICE DU CONFORT ET ISOLATION HABITAT,1,131969.05,131969.05,131969.05,131969.05,4.0,4,4,2024-10-29,2024-10-29
20007298100018,TOURAINE OUEST VAL DE LOIRE,34086690400014,SA MENUISERIE G. DUBOIS (DUBOIS MENUISERIE),2,151403.08,75701.54,75701.54,75701.54,2.0,2,2,2024-07-11,2024-11-28
20007298100018,TOURAINE OUEST VAL DE LOIRE,38981890700328,BRUNET (BRUNET TOURS - BRUNET LOISEAU),2,461512.0,230756.0,230756.0,230756.0,1.0,1,1,2024-10-29,2024-12-05
20007298100018,TOURAINE OUEST VAL DE LOIRE,40023930700020,SOCIETE NOUVELLE SARTOR,3,306322.92,102107.64,63000.0,130329.47,2.0,1,4,2024-07-11,2024-11-13
20007298100018,TOURAINE OUEST VAL DE LOIRE,40871437600030,S & MA (SERRURERIE ET METALLERIE D'ART),1,160483.0,160483.0,160483.0,160483.0,1.0,1,1,2024-10-31,2024-10-31
20007298100018,TOURAINE OUEST VAL DE LOIRE,42970457000044,APPLICATIONS ELECTRIQUES SERVICES (A.E.S.),1,84000.0,84000.0,84000.0,84000.0,4.0,4,4,2024-10-29,2024-10-29
20007298100018,TOURAINE OUEST VAL DE LOIRE,45066034500023,MV AMENAGEMENT,4,782830.61,195707.6525,45800.15,248586.2,3.25,1,4,2024-07-11,2024-12-10
20007298100018,TOURAINE OUEST VAL DE LOIRE,48946528600024,TP PINEAU,1,184858.2,184858.2,184858.2,184858.2,4.0,4,4,2024-08-27,2024-08-27
20007298100018,TOURAINE OUEST VAL DE LOIRE,52192600600011,LACROIX MACONNERIE,2,251080.75,125540.375,40276.5,210804.25,2.5,2,3,2024-10-29,2024-10-29
20007298100018,TOURAINE OUEST VAL DE LOIRE,80428349700027,TRABAT,1,137000.0,137000.0,137000.0,137000.0,5.0,5,5,2024-10-29,2024-10-29
20007310400081,CC DE L'ILE-ROUSSE - BALAGNE,49077191200022,PROCLIM,1,122266.44,122266.44,122266.44,122266.44,1.0,1,1,2024-09-25,2024-09-25
20007310400081,CC DE L'ILE-ROUSSE - BALAGNE,50518486100035,EIB,1,89221.23,89221.23,89221.23,89221.23,1.0,1,1,2024-09-25,2024-09-25
20007310400081,CC DE L'ILE-ROUSSE - BALAGNE,82460512500015,GROUPE CF,1,154023.0,154023.0,154023.0,154023.0,1.0,1,1,2024-09-25,2024-09-25
20007314600017,COMMUNAUTE DE COMMUNES CAGIRE GARONNE SALAT,30265644200019,CASSAGNE ELECTRICITE ET TRAVAUX PUBLICS,1,156626.05,156626.05,156626.05,156626.05,1.0,1,1,2024-10-02,2024-10-02
20007314600017,COMMUNAUTE DE COMMUNES CAGIRE GARONNE SALAT,39768275800016,COMMINGES BATIMENT,2,644000.0,322000.0,322000.0,322000.0,4.0,4,4,2024-08-26,2024-10-31
20007314600017,COMMUNAUTE DE COMMUNES CAGIRE GARONNE SALAT,48924666000075,CLIMATEC PYRENEES,2,547954.3700000001,273977.18500000006,272560.09,275394.28,3.0,3,3,2024-07-22,2024-10-30
20007314600017,COMMUNAUTE DE COMMUNES CAGIRE GARONNE SALAT,49213767400023,MENUISERIE ANTRAS (ANTRAS OSSATURE BOIS),2,796537.66,398268.83,394735.83,401801.83,1.0,1,1,2024-11-07,2024-12-16
20007314600017,COMMUNAUTE DE COMMUNES CAGIRE GARONNE SALAT,50916183200019,P-METAL,1,151577.5,151577.5,151577.5,151577.5,5.0,5,5,2024-11-07,2024-11-07
20007314600017,COMMUNAUTE DE COMMUNES CAGIRE GARONNE SALAT,80978867200016,ETANCHEITE GARONNAISE,1,77095.23,77095.23,77095.23,77095.23,3.0,3,3,2024-10-15,2024-10-15
20007314600017,COMMUNAUTE DE COMMUNES CAGIRE GARONNE SALAT,81743115800010,ELECTRICITE COUSERANS BIGORRE COMMINGES,1,156626.05,156626.05,156626.05,156626.05,1.0,1,1,2024-10-02,2024-10-02
20007339300015,COMMUNAUTE DE COMMUNES DES RIVES DU HAUT ALLIER,32740936300030,TRAVAUX PUBLICS ET CARRIERES CUBIZOLLES,1,103843.0,103843.0,103843.0,103843.0,2.0,2,2,2024-10-03,2024-10-03
20007433400034,CENTRE INTERCOMMUNAL D'ACTION SOCIALE DE LA COMMUNAUTE DE COMMUNES COMBRAILLES SIOULE ET MORGE (EHPAD LES ANCIZES),41870634700030,BRUNO MANARANCHE,2,175454.95,87727.475,75466.1,99988.85,1.0,1,1,2024-12-09,2024-12-09
20007554700014,COMMUNE DE GENNES-VAL-DE-LOIRE (MAIRIE),52077380500012,ENTREE PUBLIC,1,89000.0,89000.0,89000.0,89000.0,1.0,1,1,2024-09-24,2024-09-24
20007695800012,COLLECTIVITE DE CORSE,31204537000052,ELECTRICITE INDUSTRIELLE AUTOMATISMES,1,557004.14,557004.14,557004.14,557004.14,3.0,3,3,2024-09-26,2024-09-26
20007695800012,COLLECTIVITE DE CORSE,37762426700011,TRAGONE MATERIEL ELECTRIQUE,1,557004.14,557004.14,557004.14,557004.14,3.0,3,3,2024-09-26,2024-09-26
20007695800012,COLLECTIVITE DE CORSE,39120156300023,BATISUD CONSTRUCTION,1,155485.3,155485.3,155485.3,155485.3,3.0,3,3,2024-10-31,2024-10-31
20007695800012,COLLECTIVITE DE CORSE,49400551500031,SOC INSULAIRE DE TRAVAUX FERROVIAIRE (SITF),2,1473775.15,736887.575,389728.15,1084047.0,3.0,3,3,2024-10-31,2024-11-20
20007695800012,COLLECTIVITE DE CORSE,51518247500019,CYRIL SORENTI,3,1021281.0,340427.0,321058.0,366202.0,3.0,3,3,2024-07-10,2024-11-20
20007695800012,COLLECTIVITE DE CORSE,79350228700014,EIA PLOMBERIE CLIMATISATION,1,557004.14,557004.14,557004.14,557004.14,3.0,3,3,2024-09-26,2024-09-26
20007695800012,COLLECTIVITE DE CORSE,98127550600013,SMP,2,103633.45,51816.725,27197.45,76436.0,3.0,3,3,2024-07-04,2024-11-20
20007807900015,COMMUNE DE VALLONS-DE-L'ERDRE (MAIRIE),42879355800035,LUCATHERMY,1,286744.87,286744.87,286744.87,286744.87,1.0,1,1,2024-07-31,2024-07-31
20007807900015,COMMUNE DE VALLONS-DE-L'ERDRE (MAIRIE),44411525700123,SOCIETE D'ETANCHEITE DE L'OUEST,1,341823.2,341823.2,341823.2,341823.2,5.0,5,5,2024-07-09,2024-07-09
20007807900015,COMMUNE DE VALLONS-DE-L'ERDRE (MAIRIE),48190377100014,SOCIETE OUEST PLATRERIE ISOLATION,1,82781.93,82781.93,82781.93,82781.93,4.0,4,4,2024-10-25,2024-10-25
20007807900015,COMMUNE DE VALLONS-DE-L'ERDRE (MAIRIE),85121897400018,STER OUEN,1,230000.0,230000.0,230000.0,230000.0,5.0,5,5,2024-07-09,2024-07-09
20008132100016,COMMUNE DE LORETZ-D'ARGENTON (MAIRIE),32933888300161,COLAS FRANCE (ETABLISSEMENT D'AIRVAULT),1,89873.61,89873.61,89873.61,89873.61,6.0,6,6,2024-07-15,2024-07-15
20008132100016,COMMUNE DE LORETZ-D'ARGENTON (MAIRIE),38857986400017,JDO PAYSAGE,1,50421.4,50421.4,50421.4,50421.4,6.0,6,6,2024-07-15,2024-07-15
20008187500011,SMO HAUTE-GARONNE MONTAGNE,38174473900016,STE CAMPO BATIMENT TOITURE,1,6989590.07,6989590.07,6989590.07,6989590.07,2.0,2,2,2024-09-05,2024-09-05
20008187500011,SMO HAUTE-GARONNE MONTAGNE,54688013900011,ENTREPRISE GALLART BATI-COMMINGES,1,6989590.07,6989590.07,6989590.07,6989590.07,2.0,2,2,2024-09-05,2024-09-05
20008187500011,SMO HAUTE-GARONNE MONTAGNE,57278031000031,ENTREPRISE GALLEGO,1,6989590.07,6989590.07,6989590.07,6989590.07,2.0,2,2,2024-09-05,2024-09-05
20008339200015,LAVAL AGGLOMERATION,67682013700278,NGE ROUTES,1,124258.5,124258.5,124258.5,124258.5,2.0,2,2,2024-07-08,2024-07-08
20008352500010,COMMUNE DE EVRY-COURCOURONNES (MAIRIE),33762484500042,OMNI DECORS,2,1115144.4,557572.2,557572.2,557572.2,12.0,12,12,2024-11-25,2024-11-28
20008352500010,COMMUNE DE EVRY-COURCOURONNES (MAIRIE),38678011800058,ETABLISSEMENTS POULINGUE,1,2483608.94,2483608.94,2483608.94,2483608.94,1.0,1,1,2024-07-19,2024-07-19
20008352500010,COMMUNE DE EVRY-COURCOURONNES (MAIRIE),42094822600055,EUROVIA ILE DE FRANCE,1,1322657.44,1322657.44,1322657.44,1322657.44,1.0,1,1,2024-07-09,2024-07-09
20008352500010,COMMUNE DE EVRY-COURCOURONNES (MAIRIE),52411674600016,P.E.L,1,239299.93,239299.93,239299.93,239299.93,3.0,3,3,2024-12-13,2024-12-13
20008352500010,COMMUNE DE EVRY-COURCOURONNES (MAIRIE),83773433400019,HELIOS,1,650000.0,650000.0,650000.0,650000.0,6.0,6,6,2024-07-12,2024-07-12
20008352500010,COMMUNE DE EVRY-COURCOURONNES (MAIRIE),98516617200017,SOCIETE NOUVELLE POULINGUE,1,2483608.94,2483608.94,2483608.94,2483608.94,1.0,1,1,2024-07-19,2024-07-19
20008386300015,COMMUNE DE VALSERHONE (MAIRIE),53132625400038,MADERA,1,132200.0,132200.0,132200.0,132200.0,2.0,2,2,2024-09-09,2024-09-09
20008386300015,COMMUNE DE VALSERHONE (MAIRIE),91423713600017,B.LOC,1,132200.0,132200.0,132200.0,132200.0,2.0,2,2,2024-09-09,2024-09-09
20008392100011,COMMUNE DE MUR-SUR-ALLIER (MAIRIE),30107330000024,ENTREPRISE COUTAREL,1,132222.81,132222.81,132222.81,132222.81,3.0,3,3,2024-10-30,2024-10-30
20008392100011,COMMUNE DE MUR-SUR-ALLIER (MAIRIE),32230564000029,SARL PAIS,1,167423.64,167423.64,167423.64,167423.64,3.0,3,3,2024-08-28,2024-08-28
20008392100011,COMMUNE DE MUR-SUR-ALLIER (MAIRIE),40920215700056,KESER,1,210000.04,210000.04,210000.04,210000.04,3.0,3,3,2024-08-28,2024-08-28
20008392100011,COMMUNE DE MUR-SUR-ALLIER (MAIRIE),41148365400025,CARTECH,1,57952.36,57952.36,57952.36,57952.36,3.0,3,3,2024-08-22,2024-08-22
20008392100011,COMMUNE DE MUR-SUR-ALLIER (MAIRIE),42959736200038,GATP GENERALE AUVERGNATE TRAVAUX PUBLICS (STAL TP AGENCE AUVERGNE),4,406560.0,101640.0,101640.0,101640.0,3.0,3,3,2024-08-22,2024-11-22
20008392100011,COMMUNE DE MUR-SUR-ALLIER (MAIRIE),50320381200022,SAS S3P,1,76917.0,76917.0,76917.0,76917.0,3.0,3,3,2024-08-28,2024-08-28
20008392100011,COMMUNE DE MUR-SUR-ALLIER (MAIRIE),80082067200023,ENTREPRISE GENERALE DE CONSTRUCTION AUVERGNE (EGC AUVERGNE),1,80000.0,80000.0,80000.0,80000.0,3.0,3,3,2024-12-06,2024-12-06
20008392100011,COMMUNE DE MUR-SUR-ALLIER (MAIRIE),80130177100029,TECHNI BATI 63,1,68843.11,68843.11,68843.11,68843.11,3.0,3,3,2024-08-22,2024-08-22
20008392100011,COMMUNE DE MUR-SUR-ALLIER (MAIRIE),80848805000093,EIFFAGE ENERGIE SYSTEMES - IT LOIRE AUVERGNE,1,74874.08,74874.08,74874.08,74874.08,3.0,3,3,2024-08-28,2024-08-28
20008392100011,COMMUNE DE MUR-SUR-ALLIER (MAIRIE),83075338000013,SAS PERRET ET ASSOCIES (LES ATELIERS CHRISTIAN PERRET),1,49513.0,49513.0,49513.0,49513.0,3.0,3,3,2024-08-28,2024-08-28
20008417600011,COMMUNE DE LAMBALLE-ARMOR (MAIRIE),83121928200025,CONCEPT KUB,1,48581.0,48581.0,48581.0,48581.0,1.0,1,1,2024-11-04,2024-11-04
20008428300015,COMMUNE DE RIVES-DU-LOIR-EN-ANJOU (MAIRIE),33980735600011,DAINVAUX RENOV ANJOU,1,230000.0,230000.0,230000.0,230000.0,4.0,4,4,2024-10-21,2024-10-21
20008428300015,COMMUNE DE RIVES-DU-LOIR-EN-ANJOU (MAIRIE),39444270100030,ATEBI ENERGIES,1,55400.0,55400.0,55400.0,55400.0,4.0,4,4,2024-10-11,2024-10-11
20008428300015,COMMUNE DE RIVES-DU-LOIR-EN-ANJOU (MAIRIE),40057611200041,SAS ARPLAK,1,62967.24,62967.24,62967.24,62967.24,6.0,6,6,2024-10-21,2024-10-21
20008428300015,COMMUNE DE RIVES-DU-LOIR-EN-ANJOU (MAIRIE),40859997500021,BATISTYL MENUISERIES,1,65950.0,65950.0,65950.0,65950.0,4.0,4,4,2024-10-21,2024-10-21
20008428300015,COMMUNE DE RIVES-DU-LOIR-EN-ANJOU (MAIRIE),41901622500023,ANJOU CLIM SERVICES,1,63996.16,63996.16,63996.16,63996.16,4.0,4,4,2024-10-07,2024-10-07
20008428300015,COMMUNE DE RIVES-DU-LOIR-EN-ANJOU (MAIRIE),48175303600021,SARL BOUREAU PERE ET FILS,1,65890.47,65890.47,65890.47,65890.47,1.0,1,1,2024-10-07,2024-10-07
20008460600017,COMMUNE DE LES BELLEVILLE (MAIRIE),30928609400029,MENUISERIE MONTJOVET,1,75237.0,75237.0,75237.0,75237.0,1.0,1,1,2024-08-16,2024-08-16
20008460600017,COMMUNE DE LES BELLEVILLE (MAIRIE),31033725800027,SOC DES ETS CHEDAL-ANGLAY FRANCIS,1,135918.65,135918.65,135918.65,135918.65,2.0,2,2,2024-08-16,2024-08-16
20008460600017,COMMUNE DE LES BELLEVILLE (MAIRIE),44839413000042,FINALYS ENVIRONNEMENT,1,81032.0,81032.0,81032.0,81032.0,3.0,3,3,2024-07-23,2024-07-23
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),30129599400018,ENTREPRISE MONNIER,1,260000.0,260000.0,260000.0,260000.0,2.0,2,2,2024-10-08,2024-10-08
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),30344863300022,ENTREPRISE COURCELLE,1,705042.02,705042.02,705042.02,705042.02,1.0,1,1,2024-10-08,2024-10-08
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),31342430100015,CRUARD COUVERTURE,2,381800.0,190900.0,190900.0,190900.0,2.0,2,2,2024-10-08,2024-11-27
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),31712174700024,MARTY SPORTS,5,391671.65,78334.33,78334.33,78334.33,2.0,2,2,2024-09-05,2024-11-25
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),32205405700045,LEROY PAYSAGES,1,74950.0,74950.0,74950.0,74950.0,2.0,2,2,2024-10-08,2024-10-08
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),33470878100029,SPORTINGSOLS,5,322732.0,64546.4,64546.4,64546.4,4.0,4,4,2024-09-05,2024-11-25
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),34235978300020,ETABLISSEMENTS JEAN VEILLE,5,310000.0,62000.0,62000.0,62000.0,2.0,2,2,2024-09-05,2024-11-25
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),34866676900016,REBOURS PERE EN FILS,6,4825573.68,804262.2799999999,800000.0,808524.56,5.0,5,5,2024-09-05,2024-12-16
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),35095418600036,GERAULT SAS,2,134033.48,67016.74,67016.74,67016.74,3.0,3,3,2024-07-01,2024-10-08
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),37800892400037,HEUDE BATIMENT,2,440000.0,220000.0,220000.0,220000.0,2.0,2,2,2024-12-11,2024-12-13
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),39067896900010,HARDY COUVERTURE,1,80117.06,80117.06,80117.06,80117.06,3.0,3,3,2024-10-08,2024-10-08
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),40260324500018,GUYON ALU-METAL,1,258000.0,258000.0,258000.0,258000.0,3.0,3,3,2024-10-08,2024-10-08
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),41239723400177,EUROVIA ATLANTIQUE,3,681682.73,227227.57666666666,86127.33,297777.7,2.3333333333333335,2,3,2024-07-18,2024-10-09
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),41869810600048,ETS AUBERT,6,1516500.0,252750.0,224500.0,394000.0,3.8333333333333335,3,4,2024-09-05,2024-11-25
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),42415007600018,CHAZE TP,5,2133025.65,426605.13,398845.13,469605.13,1.0,1,1,2024-09-05,2024-12-03
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),43497298000032,DUVAL ETANCHEITE (DUVAL-ETANCHEITE),5,1467500.0,293500.0,293500.0,293500.0,6.0,6,6,2024-09-05,2024-11-25
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),45201799900031,M.J.C.D SARL,4,2117266.72,529316.68,527966.68,530666.68,2.0,2,2,2024-09-09,2024-11-04
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),48139311400022,BIENVENU,1,45619.64,45619.64,45619.64,45619.64,1.0,1,1,2024-10-08,2024-10-08
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),49062619900049,EMERAUDE DEPOLLUTION,5,2133025.65,426605.13,398845.13,469605.13,1.0,1,1,2024-09-05,2024-12-03
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),49513179900019,JOUSSELIN CONSTRUCTION,9,4113125.37,457013.93,457000.0,457125.37,5.0,5,5,2024-09-05,2024-11-22
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),50822413600012,EURL JOEL LOURDAIS,1,62181.69,62181.69,62181.69,62181.69,4.0,4,4,2024-07-01,2024-07-01
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),50822413600020,EURL JOEL LOURDAIS,7,1110222.69,158603.24142857143,62181.69,177426.0,4.857142857142857,4,5,2024-09-05,2024-12-02
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),52817948400019,ALLTECH DECONSTRUCTION,5,2133025.65,426605.13,398845.13,469605.13,1.0,1,1,2024-09-05,2024-12-03
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),52977858100015,DELEPINE BRUNO,5,281650.35,56330.06999999999,56330.07,56330.07,3.0,3,3,2024-09-26,2024-11-28
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),53791623100070,CEGELEC PORTES DE BRETAGNE,5,633500.0,126700.0,126700.0,126700.0,5.0,5,5,2024-09-05,2024-11-25
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),79173945100023,SOCIETE NOUVELLE DORMET SND,7,3347263.04,478180.4342857143,395065.02,685968.97,1.0,1,1,2024-08-06,2024-11-25
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),81133863100013,MF2P,3,387127.5,129042.5,79283.23,224593.02,2.6666666666666665,2,3,2024-09-27,2024-10-08
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),82837712700026,L'EMPREINTE AETP,6,924011.1000000001,154001.85,154001.85,154001.85,5.0,5,5,2024-09-05,2024-11-25
20008465500014,COMMUNE DE CHATEAU-GONTIER-SUR-MAYENNE (MAIRIE),92258873600012,LEFEVRE FACADES,1,70000.0,70000.0,70000.0,70000.0,3.0,3,3,2024-10-08,2024-10-08
20008495200015,LE HAVRE SEINE METROPOLE,38093088300026,CSTP,1,623973.19,623973.19,623973.19,623973.19,2.0,2,2,2024-10-25,2024-10-25
20008528000010,COMMUNE DE VILLENEUVE-SUR-AISNE (MAIRIE),30648619200025,GOREZ TRAVAUX PUBLICS,1,77332.67,77332.67,77332.67,77332.67,2.0,2,2,2024-11-14,2024-11-14
20008528000010,COMMUNE DE VILLENEUVE-SUR-AISNE (MAIRIE),45075840400047,SMC2,1,301764.3,301764.3,301764.3,301764.3,2.0,2,2,2024-11-25,2024-11-25
20008532200010,COMMUNE DE TERRE-DE-BANCALIE (MAIRIE),50499582000017,MENUISERIE BARDY - BONAFE,1,18348.28,18348.28,18348.28,18348.28,1.0,1,1,2024-08-29,2024-08-29
